county,FIPS,date,case_2.5,case_50,case_97.5,death_2.5,death_50,death_97.5
Bronx County NY,36005,03/10,11.00,34.00,76.00,0.00,0.00,3.00
Bronx County NY,36005,03/11,14.00,45.00,97.00,0.00,0.00,3.00
Bronx County NY,36005,03/12,17.00,56.00,120.00,0.00,1.00,4.00
Bronx County NY,36005,03/13,22.00,69.00,156.00,0.00,1.00,5.00
Bronx County NY,36005,03/14,26.00,86.00,185.00,0.00,2.00,7.00
Bronx County NY,36005,03/15,32.00,101.00,228.00,0.00,2.00,7.00
Bronx County NY,36005,03/16,40.00,118.00,271.00,0.00,3.00,8.00
Bronx County NY,36005,03/17,51.00,134.00,321.00,0.00,3.00,9.00
Bronx County NY,36005,03/18,58.00,153.00,364.00,0.00,4.00,11.00
Bronx County NY,36005,03/19,63.00,177.00,413.00,0.00,5.00,13.00
Bronx County NY,36005,03/20,70.00,202.00,456.00,1.00,5.00,14.00
Bronx County NY,36005,03/21,74.00,230.00,497.00,1.00,6.00,15.00
Bronx County NY,36005,03/22,82.00,257.00,575.00,1.00,8.00,20.00
Bronx County NY,36005,03/23,94.00,280.00,634.00,1.00,9.00,23.00
Bronx County NY,36005,03/24,100.00,305.00,691.00,2.00,10.00,27.00
Bronx County NY,36005,03/25,111.00,338.00,759.00,3.00,12.00,32.00
Bronx County NY,36005,03/26,121.00,366.00,835.00,3.00,13.00,36.00
Bronx County NY,36005,03/27,133.00,401.00,918.00,4.00,15.00,41.00
Bronx County NY,36005,03/28,142.00,435.00,1018.00,5.00,17.00,45.00
Bronx County NY,36005,03/29,150.00,468.00,1105.00,6.00,19.00,50.00
Bronx County NY,36005,03/30,165.00,511.00,1215.00,6.00,21.00,55.00
Bronx County NY,36005,03/31,179.00,550.00,1340.00,6.00,23.00,61.00
Bronx County NY,36005,04/01,193.00,590.00,1468.00,7.00,25.00,68.00
Bronx County NY,36005,04/02,201.00,640.00,1593.00,8.00,28.00,74.00
Bronx County NY,36005,04/03,210.00,679.00,1734.00,9.00,31.00,80.00
Bronx County NY,36005,04/04,222.00,722.00,1888.00,10.00,33.00,86.00
Bronx County NY,36005,04/05,229.00,772.00,2032.00,10.00,35.00,94.00
Bronx County NY,36005,04/06,247.00,813.00,2189.00,11.00,38.00,106.00
Bronx County NY,36005,04/07,255.00,865.00,2346.00,12.00,39.00,114.00
Bronx County NY,36005,04/08,272.00,917.00,2506.00,13.00,42.00,122.00
Bronx County NY,36005,04/09,286.00,962.00,2649.00,13.00,44.00,128.00
Bronx County NY,36005,04/10,294.00,1000.00,2795.00,13.00,46.00,135.00
Bronx County NY,36005,04/11,302.00,1046.00,2933.00,14.00,48.00,145.00
Bronx County NY,36005,04/12,308.00,1077.00,3086.00,15.00,52.00,152.00
Bronx County NY,36005,04/13,317.00,1119.00,3234.00,16.00,56.00,157.00
Bronx County NY,36005,04/14,329.00,1175.00,3379.00,18.00,58.00,161.00
Bronx County NY,36005,04/15,340.00,1212.00,3524.00,18.00,60.00,167.00
Bronx County NY,36005,04/16,348.00,1253.00,3652.00,18.00,63.00,175.00
Bronx County NY,36005,04/17,355.00,1290.00,3807.00,19.00,66.00,180.00
Bronx County NY,36005,04/18,364.00,1319.00,3924.00,20.00,68.00,186.00
Bronx County NY,36005,04/19,377.00,1348.00,4046.00,20.00,70.00,191.00
Bronx County NY,36005,04/20,383.00,1370.00,4166.00,20.00,72.00,200.00
Bronx County NY,36005,04/21,390.00,1395.00,4262.00,21.00,73.00,205.00
Bronx County NY,36005,04/22,396.00,1419.00,4376.00,21.00,75.00,208.00
Bronx County NY,36005,04/23,404.00,1448.00,4483.00,21.00,77.00,215.00
Bronx County NY,36005,04/24,408.00,1468.00,4567.00,21.00,79.00,221.00
Bronx County NY,36005,04/25,412.00,1493.00,4645.00,21.00,80.00,229.00
Bronx County NY,36005,04/26,423.00,1511.00,4714.00,22.00,82.00,229.00
Bronx County NY,36005,04/27,427.00,1526.00,4779.00,22.00,83.00,232.00
Bronx County NY,36005,04/28,431.00,1542.00,4841.00,23.00,86.00,235.00
Bronx County NY,36005,04/29,432.00,1555.00,4894.00,24.00,87.00,238.00
Bronx County NY,36005,04/30,436.00,1570.00,4963.00,24.00,88.00,243.00
Bronx County NY,36005,05/01,438.00,1580.00,5012.00,24.00,88.00,246.00
Bronx County NY,36005,05/02,440.00,1586.00,5047.00,25.00,89.00,247.00
Bronx County NY,36005,05/03,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/04,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/05,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/06,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/07,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/08,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/09,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/10,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/11,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/12,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/13,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/14,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/15,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/16,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/17,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/18,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/19,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/20,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/21,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/22,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/23,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/24,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/25,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/26,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/27,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/28,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/29,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/30,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,05/31,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,06/01,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,06/02,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,06/03,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,06/04,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,06/05,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,06/06,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,06/07,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,06/08,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,06/09,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,06/10,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,06/11,442.00,1594.00,5086.00,25.00,89.00,250.00
Bronx County NY,36005,06/12,442.00,1594.00,5086.00,25.00,89.00,250.00
Nassau County NY,36059,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Nassau County NY,36059,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Nassau County NY,36059,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Nassau County NY,36059,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Nassau County NY,36059,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Nassau County NY,36059,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Nassau County NY,36059,02/27,0.00,0.00,1.00,0.00,0.00,0.00
Nassau County NY,36059,02/28,0.00,0.00,2.00,0.00,0.00,0.00
Nassau County NY,36059,02/29,0.00,1.00,4.00,0.00,0.00,1.00
Nassau County NY,36059,03/01,0.00,2.00,6.00,0.00,0.00,1.00
Nassau County NY,36059,03/02,0.00,3.00,9.00,0.00,0.00,1.00
Nassau County NY,36059,03/03,0.00,5.00,13.00,0.00,0.00,1.00
Nassau County NY,36059,03/04,2.00,9.00,19.00,0.00,0.00,2.00
Nassau County NY,36059,03/05,3.00,13.00,28.00,0.00,0.00,2.00
Nassau County NY,36059,03/06,4.00,19.00,41.00,0.00,1.00,3.00
Nassau County NY,36059,03/07,5.00,28.00,61.00,0.00,1.00,3.00
Nassau County NY,36059,03/08,8.00,36.00,77.00,0.00,1.00,4.00
Nassau County NY,36059,03/09,13.00,51.00,98.00,0.00,2.00,6.00
Nassau County NY,36059,03/10,14.00,66.00,123.00,0.00,2.00,6.00
Nassau County NY,36059,03/11,22.00,83.00,153.00,0.00,3.00,9.00
Nassau County NY,36059,03/12,27.00,104.00,182.00,0.00,4.00,10.00
Nassau County NY,36059,03/13,33.00,126.00,227.00,0.00,5.00,11.00
Nassau County NY,36059,03/14,39.00,154.00,265.00,0.00,6.00,14.00
Nassau County NY,36059,03/15,44.00,185.00,314.00,0.00,7.00,16.00
Nassau County NY,36059,03/16,49.00,212.00,365.00,0.00,8.00,16.00
Nassau County NY,36059,03/17,56.00,241.00,416.00,1.00,10.00,19.00
Nassau County NY,36059,03/18,65.00,274.00,476.00,1.00,12.00,21.00
Nassau County NY,36059,03/19,70.00,318.00,541.00,2.00,14.00,25.00
Nassau County NY,36059,03/20,75.00,365.00,598.00,2.00,17.00,28.00
Nassau County NY,36059,03/21,83.00,401.00,665.00,2.00,19.00,32.00
Nassau County NY,36059,03/22,93.00,433.00,729.00,2.00,22.00,39.00
Nassau County NY,36059,03/23,101.00,473.00,784.00,3.00,23.00,45.00
Nassau County NY,36059,03/24,110.00,504.00,842.00,4.00,26.00,49.00
Nassau County NY,36059,03/25,119.00,540.00,909.00,4.00,28.00,52.00
Nassau County NY,36059,03/26,124.00,575.00,958.00,4.00,31.00,57.00
Nassau County NY,36059,03/27,132.00,614.00,1021.00,5.00,33.00,62.00
Nassau County NY,36059,03/28,144.00,643.00,1091.00,6.00,36.00,68.00
Nassau County NY,36059,03/29,152.00,677.00,1155.00,8.00,40.00,74.00
Nassau County NY,36059,03/30,161.00,715.00,1242.00,10.00,42.00,83.00
Nassau County NY,36059,03/31,166.00,758.00,1322.00,10.00,46.00,91.00
Nassau County NY,36059,04/01,172.00,804.00,1396.00,11.00,49.00,95.00
Nassau County NY,36059,04/02,185.00,848.00,1471.00,13.00,52.00,103.00
Nassau County NY,36059,04/03,193.00,902.00,1578.00,14.00,58.00,115.00
Nassau County NY,36059,04/04,209.00,944.00,1679.00,14.00,60.00,119.00
Nassau County NY,36059,04/05,223.00,990.00,1777.00,14.00,65.00,127.00
Nassau County NY,36059,04/06,233.00,1023.00,1885.00,15.00,69.00,133.00
Nassau County NY,36059,04/07,244.00,1056.00,1982.00,16.00,73.00,138.00
Nassau County NY,36059,04/08,257.00,1105.00,2107.00,16.00,78.00,145.00
Nassau County NY,36059,04/09,268.00,1155.00,2226.00,16.00,81.00,156.00
Nassau County NY,36059,04/10,281.00,1188.00,2328.00,17.00,84.00,167.00
Nassau County NY,36059,04/11,298.00,1231.00,2426.00,18.00,87.00,172.00
Nassau County NY,36059,04/12,309.00,1282.00,2528.00,19.00,89.00,182.00
Nassau County NY,36059,04/13,322.00,1325.00,2649.00,20.00,92.00,190.00
Nassau County NY,36059,04/14,332.00,1364.00,2753.00,22.00,94.00,198.00
Nassau County NY,36059,04/15,336.00,1403.00,2857.00,23.00,98.00,205.00
Nassau County NY,36059,04/16,343.00,1436.00,2951.00,23.00,102.00,212.00
Nassau County NY,36059,04/17,351.00,1478.00,3055.00,24.00,105.00,217.00
Nassau County NY,36059,04/18,357.00,1510.00,3145.00,24.00,106.00,219.00
Nassau County NY,36059,04/19,370.00,1531.00,3248.00,25.00,109.00,226.00
Nassau County NY,36059,04/20,378.00,1551.00,3348.00,26.00,111.00,233.00
Nassau County NY,36059,04/21,385.00,1570.00,3427.00,27.00,114.00,240.00
Nassau County NY,36059,04/22,394.00,1592.00,3502.00,27.00,118.00,248.00
Nassau County NY,36059,04/23,398.00,1617.00,3586.00,28.00,120.00,254.00
Nassau County NY,36059,04/24,407.00,1637.00,3655.00,28.00,122.00,258.00
Nassau County NY,36059,04/25,409.00,1654.00,3738.00,28.00,124.00,258.00
Nassau County NY,36059,04/26,417.00,1673.00,3812.00,28.00,125.00,262.00
Nassau County NY,36059,04/27,422.00,1686.00,3872.00,28.00,126.00,266.00
Nassau County NY,36059,04/28,427.00,1700.00,3937.00,28.00,128.00,275.00
Nassau County NY,36059,04/29,431.00,1713.00,3979.00,29.00,130.00,276.00
Nassau County NY,36059,04/30,433.00,1722.00,4025.00,29.00,130.00,278.00
Nassau County NY,36059,05/01,435.00,1736.00,4059.00,31.00,131.00,283.00
Nassau County NY,36059,05/02,437.00,1745.00,4088.00,31.00,132.00,288.00
Nassau County NY,36059,05/03,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/04,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/05,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/06,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/07,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/08,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/09,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/10,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/11,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/12,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/13,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/14,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/15,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/16,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/17,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/18,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/19,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/20,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/21,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/22,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/23,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/24,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/25,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/26,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/27,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/28,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/29,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/30,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,05/31,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,06/01,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,06/02,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,06/03,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,06/04,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,06/05,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,06/06,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,06/07,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,06/08,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,06/09,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,06/10,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,06/11,439.00,1754.00,4127.00,31.00,132.00,292.00
Nassau County NY,36059,06/12,439.00,1754.00,4127.00,31.00,132.00,292.00
Suffolk County NY,36103,02/21,0.00,0.00,0.00,0.00,0.00,0.00
Suffolk County NY,36103,02/22,0.00,0.00,0.00,0.00,0.00,0.00
Suffolk County NY,36103,02/23,0.00,0.00,0.00,0.00,0.00,0.00
Suffolk County NY,36103,02/24,0.00,0.00,0.00,0.00,0.00,0.00
Suffolk County NY,36103,02/25,0.00,0.00,0.00,0.00,0.00,0.00
Suffolk County NY,36103,02/26,0.00,0.00,0.00,0.00,0.00,0.00
Suffolk County NY,36103,02/27,0.00,0.00,0.00,0.00,0.00,0.00
Suffolk County NY,36103,02/28,0.00,0.00,1.00,0.00,0.00,0.00
Suffolk County NY,36103,02/29,0.00,0.00,1.00,0.00,0.00,0.00
Suffolk County NY,36103,03/01,0.00,0.00,2.00,0.00,0.00,0.00
Suffolk County NY,36103,03/02,0.00,1.00,3.00,0.00,0.00,0.00
Suffolk County NY,36103,03/03,0.00,2.00,6.00,0.00,0.00,1.00
Suffolk County NY,36103,03/04,0.00,5.00,12.00,0.00,0.00,1.00
Suffolk County NY,36103,03/05,1.00,9.00,21.00,0.00,0.00,2.00
Suffolk County NY,36103,03/06,4.00,16.00,30.00,0.00,0.00,2.00
Suffolk County NY,36103,03/07,7.00,24.00,43.00,0.00,1.00,3.00
Suffolk County NY,36103,03/08,8.00,35.00,65.00,0.00,1.00,4.00
Suffolk County NY,36103,03/09,10.00,47.00,86.00,0.00,1.00,4.00
Suffolk County NY,36103,03/10,13.00,61.00,105.00,0.00,2.00,6.00
Suffolk County NY,36103,03/11,18.00,82.00,141.00,0.00,2.00,7.00
Suffolk County NY,36103,03/12,24.00,107.00,170.00,0.00,3.00,8.00
Suffolk County NY,36103,03/13,28.00,128.00,209.00,0.00,4.00,8.00
Suffolk County NY,36103,03/14,32.00,154.00,251.00,0.00,4.00,10.00
Suffolk County NY,36103,03/15,38.00,181.00,307.00,0.00,6.00,12.00
Suffolk County NY,36103,03/16,47.00,210.00,358.00,0.00,7.00,14.00
Suffolk County NY,36103,03/17,54.00,246.00,420.00,1.00,9.00,16.00
Suffolk County NY,36103,03/18,61.00,279.00,474.00,1.00,11.00,18.00
Suffolk County NY,36103,03/19,70.00,317.00,532.00,1.00,12.00,22.00
Suffolk County NY,36103,03/20,78.00,355.00,603.00,1.00,15.00,26.00
Suffolk County NY,36103,03/21,88.00,394.00,674.00,2.00,16.00,28.00
Suffolk County NY,36103,03/22,96.00,430.00,749.00,2.00,18.00,33.00
Suffolk County NY,36103,03/23,105.00,465.00,830.00,3.00,21.00,37.00
Suffolk County NY,36103,03/24,110.00,504.00,877.00,3.00,23.00,41.00
Suffolk County NY,36103,03/25,119.00,542.00,963.00,4.00,26.00,51.00
Suffolk County NY,36103,03/26,127.00,584.00,1049.00,4.00,29.00,53.00
Suffolk County NY,36103,03/27,136.00,636.00,1125.00,7.00,32.00,60.00
Suffolk County NY,36103,03/28,143.00,679.00,1203.00,8.00,35.00,65.00
Suffolk County NY,36103,03/29,149.00,723.00,1295.00,8.00,39.00,75.00
Suffolk County NY,36103,03/30,154.00,769.00,1385.00,8.00,43.00,81.00
Suffolk County NY,36103,03/31,164.00,810.00,1481.00,9.00,48.00,88.00
Suffolk County NY,36103,04/01,174.00,860.00,1571.00,10.00,52.00,96.00
Suffolk County NY,36103,04/02,183.00,915.00,1651.00,11.00,56.00,104.00
Suffolk County NY,36103,04/03,198.00,971.00,1762.00,12.00,58.00,116.00
Suffolk County NY,36103,04/04,206.00,1029.00,1895.00,12.00,63.00,120.00
Suffolk County NY,36103,04/05,215.00,1082.00,1996.00,15.00,67.00,125.00
Suffolk County NY,36103,04/06,227.00,1139.00,2114.00,15.00,69.00,132.00
Suffolk County NY,36103,04/07,252.00,1196.00,2258.00,15.00,72.00,139.00
Suffolk County NY,36103,04/08,261.00,1249.00,2403.00,15.00,77.00,146.00
Suffolk County NY,36103,04/09,272.00,1296.00,2523.00,16.00,81.00,155.00
Suffolk County NY,36103,04/10,293.00,1353.00,2643.00,17.00,86.00,160.00
Suffolk County NY,36103,04/11,308.00,1421.00,2792.00,18.00,90.00,172.00
Suffolk County NY,36103,04/12,323.00,1484.00,2926.00,19.00,94.00,183.00
Suffolk County NY,36103,04/13,331.00,1538.00,3059.00,19.00,98.00,193.00
Suffolk County NY,36103,04/14,357.00,1587.00,3209.00,19.00,102.00,202.00
Suffolk County NY,36103,04/15,375.00,1642.00,3359.00,21.00,108.00,214.00
Suffolk County NY,36103,04/16,390.00,1706.00,3487.00,22.00,113.00,218.00
Suffolk County NY,36103,04/17,409.00,1767.00,3607.00,23.00,117.00,228.00
Suffolk County NY,36103,04/18,428.00,1821.00,3707.00,23.00,121.00,238.00
Suffolk County NY,36103,04/19,440.00,1877.00,3839.00,24.00,124.00,244.00
Suffolk County NY,36103,04/20,457.00,1927.00,3954.00,25.00,127.00,251.00
Suffolk County NY,36103,04/21,471.00,1970.00,4059.00,25.00,129.00,256.00
Suffolk County NY,36103,04/22,481.00,2011.00,4175.00,27.00,132.00,265.00
Suffolk County NY,36103,04/23,485.00,2051.00,4269.00,28.00,135.00,274.00
Suffolk County NY,36103,04/24,501.00,2088.00,4352.00,28.00,137.00,280.00
Suffolk County NY,36103,04/25,512.00,2119.00,4429.00,29.00,140.00,285.00
Suffolk County NY,36103,04/26,522.00,2146.00,4484.00,30.00,142.00,289.00
Suffolk County NY,36103,04/27,528.00,2178.00,4537.00,31.00,144.00,297.00
Suffolk County NY,36103,04/28,533.00,2206.00,4603.00,33.00,145.00,300.00
Suffolk County NY,36103,04/29,537.00,2230.00,4653.00,33.00,147.00,304.00
Suffolk County NY,36103,04/30,541.00,2252.00,4692.00,33.00,150.00,307.00
Suffolk County NY,36103,05/01,547.00,2268.00,4724.00,34.00,151.00,314.00
Suffolk County NY,36103,05/02,553.00,2286.00,4752.00,34.00,152.00,317.00
Suffolk County NY,36103,05/03,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/04,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/05,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/06,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/07,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/08,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/09,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/10,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/11,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/12,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/13,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/14,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/15,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/16,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/17,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/18,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/19,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/20,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/21,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/22,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/23,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/24,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/25,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/26,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/27,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/28,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/29,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/30,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,05/31,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,06/01,557.00,2304.00,4784.00,34.00,154.00,320.00
Suffolk County NY,36103,06/02,557.00,2304.00,4784.00,34.00,154.00,320.00
